,elec_demand,wind_onshore,solar_pv,solar_thermal,hydro,DemandCommercial,DemandDirect,gas_pipeline_norm,gas_truck_norm
2018-02-28 20:00:00,0.9824361465486695,0.7680366908546382,0.026428220106940667,0.018483929609499263,0.0,0.919516751420316,0.42188928512483287,0.9753729758957151,0.5121678734020229
2018-02-28 21:00:00,0.9629207060842759,0.7650795539688693,0.026428220106940667,0.019408126089974224,0.0,0.9675519582634493,0.41799492249291137,0.9753729758957151,0.5121678734020229
2018-02-28 22:00:00,0.8933061824374011,0.758638844839645,0.038705897164495774,0.01524924192783689,0.0,0.9167876685637698,0.4131733306629133,0.9753729758957151,0.5121678734020229
2018-02-28 23:00:00,0.8123613601325331,0.7352417178313632,0.0019323220550631532,0.0027725894414248895,0.0,0.7539802961892041,0.5307459929790205,0.9753729758957151,0.5121678734020229
2018-03-01 00:00:00,0.7504980153931368,0.7253759292762044,0.0018134099285977284,0.0008317768324274668,0.0,0.5831363608014964,0.6227271294282148,0.8696169590228885,0.7821846427676148
2018-03-01 01:00:00,0.6967682525117537,0.7069441925552357,0.0018134099285977284,0.0002772589441424889,0.0582579185520362,0.47263361937079573,0.6230980211074455,0.8696169590228885,0.7821846427676148
2018-03-01 02:00:00,0.6612563380603638,0.6958565540340887,0.0018134099285977284,0.0002772589441424889,0.10633484162895927,0.4146029372800671,0.6477623177762819,0.8696169590228885,0.7821846427676148
2018-03-01 03:00:00,0.6499647093636605,0.6792315954543152,0.0018134099285977284,0.0002772589441424889,0.0,0.3868935377243384,0.498849308565187,0.8696169590228885,0.7821846427676148
2018-03-01 04:00:00,0.6424713301981161,0.6922364985497519,0.0018134099285977284,0.0002772589441424889,0.0,0.378070061249493,0.5057108046309535,0.8696169590228885,0.7821846427676148
2018-03-01 05:00:00,0.6607622218883238,0.7222173171300863,0.0018134099285977284,0.0016635536648549336,0.0,0.39272004590886617,0.6275487212582129,0.8696169590228885,0.7821846427676148
2018-03-01 06:00:00,0.7233431092427696,0.7679976956429577,0.001902594023446797,0.0016635536648549336,0.08540723981900451,0.45071724232037336,0.6371919049182092,0.8696169590228885,0.7821846427676148
2018-03-01 07:00:00,0.8330884593840159,0.7971531155760556,0.007788744283485325,0.0008317768324274668,0.0,0.582634075613175,0.5212882551586397,0.8696169590228885,0.7821846427676148
2018-03-01 08:00:00,0.9099428591168667,0.814473488764131,0.05975334354887597,0.0025415403213061485,0.0,0.6130725580254499,0.5370511515259412,0.8696169590228885,0.7821846427676148
2018-03-01 09:00:00,0.9509931713574691,0.8296036308961533,0.16496084743916056,0.004389933282256075,0.0,0.6021227409200441,0.534640355610942,0.8696169590228885,0.7821846427676148
2018-03-01 10:00:00,0.9765583124325773,0.8548920256709378,0.2748356522932131,0.013447058790910713,0.0,0.603813767720726,0.5364948140070952,0.8696169590228885,0.7821846427676148
2018-03-01 11:00:00,0.9640722115982471,0.8839564567767813,0.374811022619019,0.016312067880383096,0.0,0.5875564704587245,0.5385347182428636,0.8696169590228885,0.7821846427676148
2018-03-01 12:00:00,0.9711445178519662,0.9210539014888014,0.42285152171105067,0.017836992073166788,0.0,0.5735427137045583,0.5630135690720847,0.8696169590228885,0.7821846427676148
2018-03-01 13:00:00,0.9552210871251845,0.9492019451201539,0.4463663947195884,0.0237056397241828,0.0,0.613474386176107,0.5552248438082416,0.8696169590228885,0.7821846427676148
2018-03-01 14:00:00,0.9109826514093333,0.9701683706003531,0.42959978488796347,0.029204608783008835,0.0,0.6357758485375757,0.5539267229309344,0.8696169590228885,0.7821846427676148
2018-03-01 15:00:00,0.9021701968975606,0.9874887437884284,0.3723138679632451,0.020933050282757912,0.0,0.6116326738189286,0.6655651183793517,0.8696169590228885,0.7821846427676148
2018-03-01 16:00:00,0.900163655572842,1.0,0.289432115816844,0.030082595439460045,0.0,0.5787999653423219,0.6679759142943508,0.8696169590228885,0.7821846427676148
2018-03-01 17:00:00,0.903605282127659,1.0,0.17937894277309333,0.04399175247060824,0.0,0.5720358581395942,0.6646378891812751,0.8696169590228885,0.7821846427676148
2018-03-01 18:00:00,0.9070555020072073,1.0,0.04759457861778628,0.022180715531399116,0.0,0.6127879297520679,0.6414571592293612,0.8696169590228885,0.7821846427676148
2018-03-01 19:00:00,0.9576229213875349,1.0,0.02984694374282163,0.002726379617401141,0.0,0.7471324747884227,0.5372365973655564,0.8696169590228885,0.7821846427676148
2018-03-01 20:00:00,0.9888897334217472,1.0,0.018520563696989914,9.241964804749632e-05,0.0,0.8769564531298855,0.51257230069672,0.8696169590228885,0.7821846427676148
2018-03-01 21:00:00,0.9641409581960962,1.0,0.018520563696989914,0.002079442081068667,0.0,0.9283067422159399,0.5079361547063372,0.8696169590228885,0.7821846427676148
2018-03-01 22:00:00,0.8906207684589235,1.0,0.029609119489890777,0.0021256519050924147,0.0,0.8891787260457055,0.6116003790512962,0.8696169590228885,0.7821846427676148
2018-03-01 23:00:00,0.8077725247261103,1.0,0.0019323220550631532,0.0006469375363324741,0.0,0.7378736844836989,0.6193891043151393,0.8696169590228885,0.7821846427676148
2018-03-02 00:00:00,0.7493250265673376,1.0,0.0018134099285977284,0.0013862947207124447,0.0,0.5736933992610548,0.5741403194490033,0.8659160970394141,0.6608082780139004
2018-03-02 01:00:00,0.6919559906623215,1.0,0.0018134099285977284,0.0027725894414248895,0.0,0.46330785770762895,0.637748242437055,0.8659160970394141,0.6608082780139004
2018-03-02 02:00:00,0.6587427905765085,1.0,0.0018134099285977284,0.0027725894414248895,0.0,0.405293918456511,0.6351520006824407,0.8659160970394141,0.6608082780139004
2018-03-02 03:00:00,0.6454661038669145,0.956409560079094,0.0018134099285977284,0.0027725894414248895,0.0,0.3775510332215609,0.6351520006824407,0.8659160970394141,0.6608082780139004
2018-03-02 04:00:00,0.6431974661378965,0.8947321336044843,0.0018134099285977284,0.003049848385567378,0.0,0.36844292847333343,0.6434970634651297,0.8659160970394141,0.6608082780139004
2018-03-02 05:00:00,0.6557265335958823,0.819796335158515,0.0018134099285977284,0.003327107329709867,0.0,0.3812009722566962,0.6444242926632062,0.8659160970394141,0.6608082780139004
2018-03-02 06:00:00,0.7176371416213,0.7580734142702783,0.001902594023446797,0.008040509380132179,0.04807692307692307,0.4364188572928251,0.46380004487789317,0.8659160970394141,0.6608082780139004
2018-03-02 07:00:00,0.8281129243646923,0.6968119367202603,0.009988618623095686,0.007485991491847201,0.0,0.5620068972127775,0.4426592191617477,0.8659160970394141,0.6608082780139004
2018-03-02 08:00:00,0.908666750394294,0.6609233435703347,0.08656802806682927,0.008086719204155927,0.0,0.5961622900186305,0.4537859695386664,0.8659160970394141,0.6608082780139004
2018-03-02 09:00:00,0.9497084693101653,0.6392745018857273,0.1962347366995673,0.007162522723680964,0.0,0.598054230894641,0.44469912339751616,0.8659160970394141,0.6608082780139004
2018-03-02 10:00:00,0.9614727308670807,0.6315794467807812,0.29148334999837255,0.020378532394472938,0.0,0.60696142156754,0.45044794442559083,0.8659160970394141,0.6608082780139004
2018-03-02 11:00:00,0.9632687357358866,0.6378121814477097,0.3620279690239858,0.028650090894723857,0.0,0.5942368634633987,0.43876485652982616,0.8659160970394141,0.6608082780139004
2018-03-02 12:00:00,0.963964795039108,0.6494847481440635,0.3915776324506439,0.025923711277322715,0.0,0.5790845936157041,0.4370958439732884,0.8659160970394141,0.6608082780139004
2018-03-02 13:00:00,0.9665170124842533,0.6816882937901848,0.39252892946236734,0.021903456587256624,0.0,0.6163039260703174,0.4304197937471372,0.8659160970394141,0.6608082780139004
2018-03-02 14:00:00,0.9292692464371753,0.7292949480500915,0.3592632620836647,0.021903456587256624,0.0,0.6399615584402538,0.4556404279348195,0.8659160970394141,0.6608082780139004
2018-03-02 15:00:00,0.908439027288919,0.7849411151181219,0.30081795192590843,0.025091934444895245,0.0,0.6214942063496381,0.5199901342813325,0.8659160970394141,0.6608082780139004
2018-03-02 16:00:00,0.9022217568459474,0.8421600890572645,0.22281159696458974,0.026570648813655187,0.0,0.5965306324900662,0.574511211128234,0.8659160970394141,0.6608082780139004
2018-03-02 17:00:00,0.8973106717621072,0.8747210908104567,0.12711706319153915,0.017929411721214282,0.0,0.5862672718086996,0.5683914984209287,0.8659160970394141,0.6608082780139004
